date,CBSA Title,cbsa_code,pct_chng_feb_1
2020-02-04,"Denver-Aurora-Lakewood, CO",19740,0.156124386212597
2020-02-04,"Lansing-East Lansing, MI",29620,0.819806417952385
2020-02-04,"Ogden-Clearfield, UT",36260,0.577135540202822
2020-02-04,"Scranton--Wilkes-Barre, PA",42540,0.351212444158699
2020-02-04,"Indianapolis-Carmel-Anderson, IN",26900,0.0346805885150792
2020-02-04,"Charleston-North Charleston, SC",16700,-0.466365868233942
2020-02-04,"Poughkeepsie-Newburgh-Middletown, NY",39100,-1.53658310555027
2020-02-04,"Portland-South Portland, ME",38860,0.325329107911365
2020-02-04,"Allentown-Bethlehem-Easton, PA-NJ",10900,-0.0310052351552237
2020-02-04,"Winston-Salem, NC",49180,-0.00433081975718119
2020-02-04,"Kansas City, MO-KS",28140,-0.00234931071191324
2020-02-04,"Buffalo-Cheektowaga, NY",15380,0.361664068520962
2020-02-04,"Palm Bay-Melbourne-Titusville, FL",37340,-0.223280589309283
2020-02-04,"Memphis, TN-MS-AR",32820,-0.366549970375563
2020-02-04,"Chattanooga, TN-GA",16860,1.29124467246988
2020-02-04,"Provo-Orem, UT",39340,0.119821604930315
2020-02-04,"Birmingham-Hoover, AL",13820,0.208291275196704
2020-02-04,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,0.215762455496415
2020-02-04,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,0.373356018174853
2020-02-04,"Riverside-San Bernardino-Ontario, CA",40140,-0.218452311001338
2020-02-04,"Tucson, AZ",46060,0.130523001838578
2020-02-04,"Raleigh-Cary, NC",39580,-0.926947152023139
2020-02-04,"Columbia, SC",17900,-0.32827769548216
2020-02-04,"McAllen-Edinburg-Mission, TX",32580,-0.543930795384318
2020-02-04,"Omaha-Council Bluffs, NE-IA",36540,-0.0873445309760412
2020-02-04,"Cape Coral-Fort Myers, FL",15980,0.600550421649748
2020-02-05,"Salt Lake City, UT",41620,-0.838614760809986
2020-02-05,"Raleigh-Cary, NC",39580,-1.22006316999234
2020-02-05,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,0.277035456216357
2020-02-05,"Los Angeles-Long Beach-Anaheim, CA",31080,0.265950605794707
2020-02-05,"Providence-Warwick, RI-MA",39300,0.581224913497613
2020-02-05,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,0.16369717112823
2020-02-05,"Lansing-East Lansing, MI",29620,1.05699511212576
2020-02-05,"Dallas-Fort Worth-Arlington, TX",19100,0.146530481876894
2020-02-05,"Columbia, SC",17900,-0.311186533995866
2020-02-05,"Memphis, TN-MS-AR",32820,-0.458491486504231
2020-02-05,"El Paso, TX",21340,0.726503204163675
2020-02-05,"Stockton, CA",44700,2.84562826531909
2020-02-05,"Fayetteville-Springdale-Rogers, AR",22220,0.634726182108447
2020-02-05,"Rochester, NY",40380,0.845602507090581
2020-02-05,"Columbus, OH",18140,0.180652103993983
2020-02-05,"Birmingham-Hoover, AL",13820,0.408291724609211
2020-02-05,"Pittsburgh, PA",38300,0.445989317244466
2020-02-05,"Denver-Aurora-Lakewood, CO",19740,0.20321391042768
2020-02-05,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,0.0968366376577157
2020-02-05,"Bridgeport-Stamford-Norwalk, CT",14860,0.385060083187727
2020-02-05,"Sacramento-Roseville-Folsom, CA",40900,0.843068028857985
2020-02-05,"San Jose-Sunnyvale-Santa Clara, CA",41940,0.147611667074776
2020-02-05,"McAllen-Edinburg-Mission, TX",32580,-0.531132677628621
2020-02-05,"Boise City, ID",14260,-0.570787183847632
2020-02-05,"Louisville/Jefferson County, KY-IN",31140,1.0926120924031
2020-02-05,"San Diego-Chula Vista-Carlsbad, CA",41740,0.0297366915610775
2020-02-05,"Spokane-Spokane Valley, WA",44060,0.910655506183033
2020-02-05,"Lexington-Fayette, KY",30460,1.21630394916961
2020-02-05,"Chicago-Naperville-Elgin, IL-IN-WI",16980,0.414128367569022
2020-02-05,"Las Vegas-Henderson-Paradise, NV",29820,-0.666543815863896
2020-02-05,"Milwaukee-Waukesha, WI",33340,1.13246045039377
2020-02-05,"Poughkeepsie-Newburgh-Middletown, NY",39100,-2.02084921754668
2020-02-05,"Greensboro-High Point, NC",24660,-0.563070848672753
2020-02-05,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,0.286659170107373
2020-02-05,"Harrisburg-Carlisle, PA",25420,-0.0529146307704842
2020-02-05,"Durham-Chapel Hill, NC",20500,0.273832953580699
2020-02-05,"Winston-Salem, NC",49180,0.0897162484765568
2020-02-05,"Detroit-Warren-Dearborn, MI",19820,0.398457557655241
2020-02-05,"Seattle-Tacoma-Bellevue, WA",42660,0.0203648168838111
2020-02-05,"San Antonio-New Braunfels, TX",41700,-0.184285976512943
2020-02-05,"Tucson, AZ",46060,0.211749524783267
2020-02-05,"Cape Coral-Fort Myers, FL",15980,0.819471219299772
2020-02-05,"Oxnard-Thousand Oaks-Ventura, CA",37100,-0.22453317393738
2020-02-05,"Worcester, MA-CT",49340,0.213007934285936
2020-02-05,"New York-Newark-Jersey City, NY-NJ-PA",35620,-0.0296382706748144
2020-02-05,"Charlotte-Concord-Gastonia, NC-SC",16740,-0.124286174313004
2020-02-05,"Richmond, VA",40060,-0.354722220995041
2020-02-05,"Deltona-Daytona Beach-Ormond Beach, FL",19660,0.224768831295807
2020-02-05,"Charleston-North Charleston, SC",16700,-0.661835579529624
2020-02-05,"Albany-Schenectady-Troy, NY",10580,-0.656552112134312
2020-02-05,"Omaha-Council Bluffs, NE-IA",36540,-0.0647778621823303
2020-02-05,"Hartford-East Hartford-Middletown, CT",25540,0.0953049551313478
2020-02-05,"Palm Bay-Melbourne-Titusville, FL",37340,-0.287351847617778
2020-02-05,"Madison, WI",31540,1.1519092379052
2020-02-05,"Provo-Orem, UT",39340,0.0475820928553361
2020-02-05,"Riverside-San Bernardino-Ontario, CA",40140,-0.179946670251352
2020-02-05,"Akron, OH",10420,-0.336109856857103
2020-02-05,"Greenville-Anderson, SC",24860,-0.115300538538876
2020-02-05,"Fresno, CA",23420,-0.824406846901105
2020-02-05,"Toledo, OH",45780,0.781174218380065
2020-02-05,"Little Rock-North Little Rock-Conway, AR",30780,0.567219972102895
2020-02-05,"San Francisco-Oakland-Berkeley, CA",41860,-0.0438920942811505
2020-02-05,"Bakersfield, CA",12540,1.06679099562557
2020-02-05,"New Haven-Milford, CT",35300,-0.0171855802540755
2020-02-05,"Lancaster, PA",29540,-0.724206605340716
2020-02-05,"Scranton--Wilkes-Barre, PA",42540,0.379779116629009
2020-02-05,"Baltimore-Columbia-Towson, MD",12580,0.454628544994851
2020-02-05,"Jacksonville, FL",27260,0.215744190228229
2020-02-05,"Indianapolis-Carmel-Anderson, IN",26900,0.0770137547549288
2020-02-05,"Tulsa, OK",46140,0.354368770138347
2020-02-05,"Tampa-St. Petersburg-Clearwater, FL",45300,0.256399368331284
2020-02-05,"Albuquerque, NM",10740,0.38872754181225
2020-02-05,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,0.125571852496487
2020-02-05,"Dayton-Kettering, OH",19430,-0.448225390487977
2020-02-05,"Baton Rouge, LA",12940,1.1888184200719
2020-02-05,"Wichita, KS",48620,1.04398322641903
2020-02-05,"Allentown-Bethlehem-Easton, PA-NJ",10900,0.102134724550118
2020-02-05,"Youngstown-Warren-Boardman, OH-PA",49660,1.44570715082766
2020-02-05,"Portland-South Portland, ME",38860,0.254504447989645
2020-02-05,"Orlando-Kissimmee-Sanford, FL",36740,0.119543276625755
2020-02-05,"Portland-Vancouver-Hillsboro, OR-WA",38900,0.839540952040685
2020-02-05,"Oklahoma City, OK",36420,0.511441193845585
2020-02-05,"Buffalo-Cheektowaga, NY",15380,0.341266304241006
2020-02-05,"Ogden-Clearfield, UT",36260,0.952636076446911
2020-02-05,"North Port-Sarasota-Bradenton, FL",35840,-0.633251959775549
2020-02-05,"Augusta-Richmond County, GA-SC",12260,-0.0199321848105671
2020-02-05,"Syracuse, NY",45060,0.544102436155081
2020-02-05,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,0.464187427402574
2020-02-05,"Cincinnati, OH-KY-IN",17140,0.189623763954661
2020-02-05,"Modesto, CA",33700,-0.0935300856344301
2020-02-05,"Springfield, MA",44140,0.805969818687835
2020-02-05,"Atlanta-Sandy Springs-Alpharetta, GA",12060,0.162435425009733
2020-02-05,"Fayetteville, NC",22180,1.69017675146876
2020-02-05,"Pensacola-Ferry Pass-Brent, FL",37860,0.0743064465640764
2020-02-05,"Knoxville, TN",28940,0.228374615367577
2020-02-05,"Lakeland-Winter Haven, FL",29460,-0.147465824019566
2020-02-05,"Des Moines-West Des Moines, IA",19780,-0.64624194349101
2020-02-05,"Kansas City, MO-KS",28140,0.00807685995680707
2020-02-05,"Boston-Cambridge-Newton, MA-NH",14460,0.113187098582945
2020-02-05,"Colorado Springs, CO",17820,1.21209712284827
2020-02-05,"Houston-The Woodlands-Sugar Land, TX",26420,-0.497305344935506
2020-02-05,"Cleveland-Elyria, OH",17460,-0.167286245272968
2020-02-05,"Chattanooga, TN-GA",16860,1.63696861267242
2020-02-05,"Austin-Round Rock-Georgetown, TX",12420,0.636821943102173
2020-02-05,"Phoenix-Mesa-Chandler, AZ",38060,0.120017135081341
2020-02-05,"Grand Rapids-Kentwood, MI",24340,0.26265467781692
2020-02-05,"New Orleans-Metairie, LA",35380,0.963395606954576
2020-02-05,"St. Louis, MO-IL",41180,-0.214083242167828
2020-02-05,"Jackson, MS",27140,0.0570671365285547
2020-02-05,"Urban Honolulu, HI",46520,0.753359498164685
2020-02-06,"Deltona-Daytona Beach-Ormond Beach, FL",19660,0.443032681889077
2020-02-06,"Richmond, VA",40060,-0.344825744290123
2020-02-06,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,0.131207897039753
2020-02-06,"Hartford-East Hartford-Middletown, CT",25540,0.100210532656608
2020-02-06,"Fayetteville, NC",22180,2.31243708316564
2020-02-06,"Baton Rouge, LA",12940,1.57385943718431
2020-02-06,"Portland-South Portland, ME",38860,0.169669244801196
2020-02-06,"Akron, OH",10420,-0.24498200792362201
2020-02-06,"Cleveland-Elyria, OH",17460,-0.0509823745844518
2020-02-06,"Provo-Orem, UT",39340,-0.109357260599641
2020-02-06,"Pensacola-Ferry Pass-Brent, FL",37860,0.0444223104741681
2020-02-06,"Fresno, CA",23420,-0.395306540843976
2020-02-06,"Harrisburg-Carlisle, PA",25420,-0.0781895779193187
2020-02-06,"Riverside-San Bernardino-Ontario, CA",40140,0.025372185816086
2020-02-06,"Urban Honolulu, HI",46520,0.771237959726068
2020-02-06,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,0.183098570432549
2020-02-06,"Little Rock-North Little Rock-Conway, AR",30780,0.936276239113987
2020-02-06,"Albuquerque, NM",10740,0.35011599588215
2020-02-06,"Indianapolis-Carmel-Anderson, IN",26900,0.19547092924157
2020-02-06,"Modesto, CA",33700,-0.174610362815641
2020-02-06,"Greensboro-High Point, NC",24660,-0.559449652864663
2020-02-06,"Portland-Vancouver-Hillsboro, OR-WA",38900,0.981347631418017
2020-02-06,"Des Moines-West Des Moines, IA",19780,-0.819360727509477
2020-02-06,"Atlanta-Sandy Springs-Alpharetta, GA",12060,0.146227605767346
2020-02-06,"Fayetteville-Springdale-Rogers, AR",22220,0.743144826910047
2020-02-06,"Tampa-St. Petersburg-Clearwater, FL",45300,0.272722177697471
2020-02-06,"Salt Lake City, UT",41620,-1.04969050297123
2020-02-06,"Birmingham-Hoover, AL",13820,0.584020902834848
2020-02-06,"Providence-Warwick, RI-MA",39300,0.779330676554357
2020-02-06,"Grand Rapids-Kentwood, MI",24340,0.514001041377066
2020-02-06,"Palm Bay-Melbourne-Titusville, FL",37340,-0.253174459766514
2020-02-06,"Boise City, ID",14260,-0.362741241490505
2020-02-06,"Dallas-Fort Worth-Arlington, TX",19100,0.194112472631525
2020-02-06,"Toledo, OH",45780,0.908825248408696
2020-02-06,"Charlotte-Concord-Gastonia, NC-SC",16740,-0.0433080967190302
2020-02-06,"Columbus, OH",18140,0.301890442163621
2020-02-06,"Youngstown-Warren-Boardman, OH-PA",49660,1.78476368700453
2020-02-06,"Louisville/Jefferson County, KY-IN",31140,1.41916780442699
2020-02-06,"New Orleans-Metairie, LA",35380,1.15963024310148
2020-02-06,"Columbia, SC",17900,-0.192299886961722
2020-02-06,"McAllen-Edinburg-Mission, TX",32580,-0.383665979241965
2020-02-06,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,0.479356259203212
2020-02-06,"Colorado Springs, CO",17820,1.39011505479978
2020-02-06,"Charleston-North Charleston, SC",16700,-0.791267840249776
2020-02-06,"Las Vegas-Henderson-Paradise, NV",29820,-0.397679674284246
2020-02-06,"Lexington-Fayette, KY",30460,1.61182706496161
2020-02-06,"Los Angeles-Long Beach-Anaheim, CA",31080,0.281638904981563
2020-02-06,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,0.40030115778269
2020-02-06,"Omaha-Council Bluffs, NE-IA",36540,-0.198548324572367
2020-02-06,"Albany-Schenectady-Troy, NY",10580,-0.661817077460103
2020-02-06,"Poughkeepsie-Newburgh-Middletown, NY",39100,-2.42863740314458
2020-02-06,"Syracuse, NY",45060,0.493340714001334
2020-02-06,"Chattanooga, TN-GA",16860,1.90923403555028
2020-02-06,"Memphis, TN-MS-AR",32820,-0.36482480305936
2020-02-06,"Allentown-Bethlehem-Easton, PA-NJ",10900,0.214756422625162
2020-02-06,"Spokane-Spokane Valley, WA",44060,1.22705914869525
2020-02-06,"New Haven-Milford, CT",35300,-0.0817904761456822
2020-02-06,"Jackson, MS",27140,-0.0305475228534191
2020-02-06,"Madison, WI",31540,1.31469443443419
2020-02-06,"Raleigh-Cary, NC",39580,-1.17664772933378
2020-02-06,"Rochester, NY",40380,0.834853848810813
2020-02-06,"North Port-Sarasota-Bradenton, FL",35840,-0.722293205044422
2020-02-06,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,0.351969390867723
2020-02-06,"New York-Newark-Jersey City, NY-NJ-PA",35620,-0.127931092431754
2020-02-06,"St. Louis, MO-IL",41180,-0.0927722157165856
2020-02-06,"Baltimore-Columbia-Towson, MD",12580,0.60843840008733
2020-02-06,"Worcester, MA-CT",49340,0.461197590286999
2020-02-06,"Detroit-Warren-Dearborn, MI",19820,0.564169804774139
2020-02-06,"Ogden-Clearfield, UT",36260,1.31780668801376
2020-02-06,"Tulsa, OK",46140,0.34160783279702
2020-02-06,"Chicago-Naperville-Elgin, IL-IN-WI",16980,0.596232146091635
2020-02-06,"Pittsburgh, PA",38300,0.561756791566537
2020-02-06,"Lakeland-Winter Haven, FL",29460,-0.244086205697513
2020-02-06,"Milwaukee-Waukesha, WI",33340,1.36201046440112
2020-02-06,"Oklahoma City, OK",36420,0.713983560098619
2020-02-06,"Greenville-Anderson, SC",24860,-0.166799916369087
2020-02-06,"San Jose-Sunnyvale-Santa Clara, CA",41940,0.156523923266971
2020-02-06,"Phoenix-Mesa-Chandler, AZ",38060,0.14276164586100001
2020-02-06,"Austin-Round Rock-Georgetown, TX",12420,0.68570980618694
2020-02-06,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,0.552471510640196
2020-02-06,"Denver-Aurora-Lakewood, CO",19740,0.329649461777404
2020-02-06,"Kansas City, MO-KS",28140,0.0770965559786729
2020-02-06,"Bridgeport-Stamford-Norwalk, CT",14860,0.516278432075157
2020-02-06,"San Diego-Chula Vista-Carlsbad, CA",41740,0.0812961839689263
2020-02-06,"San Antonio-New Braunfels, TX",41700,-0.32248827161645
2020-02-06,"Lansing-East Lansing, MI",29620,1.21381884057687
2020-02-06,"Tucson, AZ",46060,0.267600561646408
2020-02-06,"Orlando-Kissimmee-Sanford, FL",36740,0.135872891400068
2020-02-06,"Boston-Cambridge-Newton, MA-NH",14460,0.181004452793698
2020-02-06,"Knoxville, TN",28940,0.280404434763493
2020-02-06,"Seattle-Tacoma-Bellevue, WA",42660,0.0414064462115338
2020-02-06,"El Paso, TX",21340,0.524045419819452
2020-02-06,"Durham-Chapel Hill, NC",20500,0.298126231878504
2020-02-06,"Cincinnati, OH-KY-IN",17140,0.341513540761906
2020-02-06,"Augusta-Richmond County, GA-SC",12260,0.121952957293137
2020-02-06,"Springfield, MA",44140,1.03543110531024
2020-02-06,"Scranton--Wilkes-Barre, PA",42540,0.379607106017987
2020-02-06,"Lancaster, PA",29540,-0.382346519465671
2020-02-06,"Oxnard-Thousand Oaks-Ventura, CA",37100,-0.227744852600709
2020-02-06,"Dayton-Kettering, OH",19430,-0.349727111646658
2020-02-06,"Wichita, KS",48620,1.42611206801369
2020-02-06,"Houston-The Woodlands-Sugar Land, TX",26420,-0.552279624315855
2020-02-06,"Bakersfield, CA",12540,1.6119394652929
2020-02-06,"San Francisco-Oakland-Berkeley, CA",41860,-0.0879436444934933
2020-02-06,"Buffalo-Cheektowaga, NY",15380,0.170410028698331
2020-02-06,"Jacksonville, FL",27260,0.29431706408134
2020-02-06,"Stockton, CA",44700,3.561236366175
2020-02-06,"Cape Coral-Fort Myers, FL",15980,0.883699848255204
2020-02-06,"Sacramento-Roseville-Folsom, CA",40900,1.00653667821646
2020-02-06,"Winston-Salem, NC",49180,0.139357890029479
2020-02-07,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,0.380451794126624
2020-02-07,"San Antonio-New Braunfels, TX",41700,-0.415212167381307
2020-02-07,"Cincinnati, OH-KY-IN",17140,0.368878820236351
2020-02-07,"Buffalo-Cheektowaga, NY",15380,0.0309543616088259
2020-02-07,"Bakersfield, CA",12540,2.02095792096182
2020-02-07,"Rochester, NY",40380,0.69766560328075
2020-02-07,"Omaha-Council Bluffs, NE-IA",36540,-0.586379595113395
2020-02-07,"Bridgeport-Stamford-Norwalk, CT",14860,0.572993574558023
2020-02-07,"New Haven-Milford, CT",35300,-0.426735985648452
2020-02-07,"Augusta-Richmond County, GA-SC",12260,-0.172506180877829
2020-02-07,"Knoxville, TN",28940,0.163802064885821
2020-02-07,"Scranton--Wilkes-Barre, PA",42540,0.327379799220773
2020-02-07,"Austin-Round Rock-Georgetown, TX",12420,0.584993397561062
2020-02-07,"Sacramento-Roseville-Folsom, CA",40900,0.942300762111481
2020-02-07,"Seattle-Tacoma-Bellevue, WA",42660,-0.0209380893747224
2020-02-07,"Dallas-Fort Worth-Arlington, TX",19100,0.0563139843929195
2020-02-07,"Chattanooga, TN-GA",16860,1.90067712144466
2020-02-07,"Little Rock-North Little Rock-Conway, AR",30780,0.945111627421191
2020-02-07,"Harrisburg-Carlisle, PA",25420,-0.15821165633555
2020-02-07,"Winston-Salem, NC",49180,0.00383715187275424
2020-02-07,"Kansas City, MO-KS",28140,0.0312767915109147
2020-02-07,"Portland-South Portland, ME",38860,-0.146488390054333
2020-02-07,"Cape Coral-Fort Myers, FL",15980,0.702902505820524
2020-02-07,"San Diego-Chula Vista-Carlsbad, CA",41740,0.0277949713731962
2020-02-07,"Detroit-Warren-Dearborn, MI",19820,0.563003387482053
2020-02-07,"Los Angeles-Long Beach-Anaheim, CA",31080,0.176703053240068
2020-02-07,"Houston-The Woodlands-Sugar Land, TX",26420,-0.69411689417076
2020-02-07,"Birmingham-Hoover, AL",13820,0.465571513991292
2020-02-07,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,0.435218933829584
2020-02-07,"Milwaukee-Waukesha, WI",33340,1.51258749443806
2020-02-07,"Lakeland-Winter Haven, FL",29460,-0.675735447641335
2020-02-07,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,0.0309011140588344
2020-02-07,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,0.569660552696871
2020-02-07,"Greensboro-High Point, NC",24660,-0.639491486528743
2020-02-07,"Lexington-Fayette, KY",30460,1.49594586248425
2020-02-07,"Jackson, MS",27140,-0.320119906930183
2020-02-07,"Oklahoma City, OK",36420,0.714513016308205
2020-02-07,"Oxnard-Thousand Oaks-Ventura, CA",37100,-0.357102681627763
2020-02-07,"Atlanta-Sandy Springs-Alpharetta, GA",12060,-0.0677246614297022
2020-02-07,"Albany-Schenectady-Troy, NY",10580,0.00890491545284533
2020-02-07,"Tulsa, OK",46140,0.316755277257497
2020-02-07,"Jacksonville, FL",27260,0.131387907744207
2020-02-07,"Grand Rapids-Kentwood, MI",24340,0.553805609778935
2020-02-07,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,0.151348064966705
2020-02-07,"Akron, OH",10420,-0.375128931517432
2020-02-07,"Richmond, VA",40060,-0.409449355225389
2020-02-07,"Wichita, KS",48620,1.62932727999781
2020-02-07,"Memphis, TN-MS-AR",32820,-0.632691491095572
2020-02-07,"Riverside-San Bernardino-Ontario, CA",40140,0.160844388137549
2020-02-07,"Boise City, ID",14260,-0.373423340567303
2020-02-07,"Provo-Orem, UT",39340,-0.299761094259987
2020-02-07,"Syracuse, NY",45060,0.297931784972216
2020-02-07,"Pittsburgh, PA",38300,0.561622162845765
2020-02-07,"San Francisco-Oakland-Berkeley, CA",41860,-0.160608116139216
2020-02-07,"Baltimore-Columbia-Towson, MD",12580,0.739334772583278
2020-02-07,"Columbus, OH",18140,0.186019448619912
2020-02-07,"Providence-Warwick, RI-MA",39300,0.900552810757804
2020-02-07,"Pensacola-Ferry Pass-Brent, FL",37860,-0.261190603015138
2020-02-07,"Cleveland-Elyria, OH",17460,-0.0778174317646263
2020-02-07,"Fayetteville, NC",22180,2.37162200892098
2020-02-07,"Dayton-Kettering, OH",19430,-0.376524889429553
2020-02-07,"Hartford-East Hartford-Middletown, CT",25540,-0.0108040130029297
2020-02-07,"Albuquerque, NM",10740,0.467771800100292
2020-02-07,"Youngstown-Warren-Boardman, OH-PA",49660,1.75616452524783
2020-02-07,"Modesto, CA",33700,-0.472219921128758
2020-02-07,"Columbia, SC",17900,-0.262868943948091
2020-02-07,"Durham-Chapel Hill, NC",20500,0.123562965132229
2020-02-07,"Springfield, MA",44140,1.0459925159934
2020-02-07,"Colorado Springs, CO",17820,0.774594367452996
2020-02-07,"North Port-Sarasota-Bradenton, FL",35840,-1.07313436385718
2020-02-07,"Toledo, OH",45780,1.03661748604913
2020-02-07,"Poughkeepsie-Newburgh-Middletown, NY",39100,-2.4843720179339
2020-02-07,"Ogden-Clearfield, UT",36260,1.29457334937308
2020-02-07,"Louisville/Jefferson County, KY-IN",31140,1.50328915556504
2020-02-07,"Lansing-East Lansing, MI",29620,1.01820174691711
2020-02-07,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,0.44184599133188
2020-02-07,"Las Vegas-Henderson-Paradise, NV",29820,-0.421064138506955
2020-02-07,"Charlotte-Concord-Gastonia, NC-SC",16740,-0.0791484334011994
2020-02-07,"Fayetteville-Springdale-Rogers, AR",22220,0.75041000432654
2020-02-07,"El Paso, TX",21340,0.172958959877167
2020-02-07,"Palm Bay-Melbourne-Titusville, FL",37340,-0.486690452276939
2020-02-07,"Chicago-Naperville-Elgin, IL-IN-WI",16980,0.661069602180886
2020-02-07,"New York-Newark-Jersey City, NY-NJ-PA",35620,-0.218976791013548
